ID-AccessD,SpCode,Storage,SampleCode,Positiononpinfromtop,Caste,Measurer,Method,HeadWidth,HeadLength,ClypeusLength,MandibleLength,InterocularDistance,EyeWidth,EyeLength,HindFemur,HindTibia,Spinosity,Sculpturing,Polymorphism,Invasive,AlitrunkSpines,PetiolarSpines
1,ANOC 001,dry,HP0093,2,worker,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",1.08,1.17,0.12,0.67,0.82,0.12,0.15,0.98,0.82,0,2,1,2,0,0
2,ANOC 001,dry,HP0093,3,worker,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",1.13,1.05,0.15,0.71,0.81,0.13,0.13,1.01,0.93,0,2,1,2,0,0
6,ANON 001,dry,HP0202,2,worker,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",0.64,0.7,0.14,0.18,0.43,0.08,0.13,1.02,0.93,0,1.5,3,2,0,0
3,ANON 001,dry,HP0209 (bottom),4,worker,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",0.82,0.83,0.21,0.37,0.55,0.12,0.18,1.4,1.33,0,1.5,3,2,0,0
7,ANON 001,dry,PKEE001 top,1,worker,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",0.76,0.8,0.21,0.36,0.51,0.11,0.15,1.2,1.21,0,1.5,3,2,0,0
5,ANON 001,dry,PKEE010 top,1,worker,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",0.76,0.79,0.19,0.23,0.44,0.07,0.13,0.96,0.81,0,1.5,3,2,0,0
4,ANON 001,dry,PKEE018 top,1,worker,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",0.81,0.92,0.24,0.39,0.52,0.12,0.19,1.52,1.23,0,1.5,3,2,0,0
8,ANON 001,dry,PKEE036 top,1,worker,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",0.79,0.87,0.19,0.37,0.54,0.12,0.17,1.27,1.19,0,1.5,3,2,0,0
11,ANON 002,dry,PKEE109 top,,worker,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",0.63,0.73,0.17,0.23,0.4,0.08,0.13,0.56,0.5,0,2,1,2,0,0
10,ANON 002,dry,PKEE140 bottom,,worker,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",0.57,0.63,0.14,0.21,0.35,0.07,0.12,0.48,0.43,0,2,1,2,0,0
9,ANON 002,dry,PKEE141 bottom,,worker,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",0.6,0.6,0.18,0.24,0.36,0.07,0.12,0.52,0.73,0,1.5,1,2,0,0
13,ANOP 001,dry,HP0176 bottom,,worker,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",0.67,0.92,0.22,0.3,0.43,0.2,0.22,2.03,2.07,0,1,1,1,0,0
12,ANOP 001,dry,PKEE024 bottom,,worker,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",0.7,0.87,0.22,,0.43,0.18,0.22,1.8,1.83,0,1,1,1,0,0
14,APHA 001,dry,PKEE097,1,worker,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",0.96,2.42,0.38,0.77,,0.25,0.21,4.89,4.32,2,1.5,1,2,2,0
16,APHA 001,wet,PKEE171,,worker,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",1.45,2.61,0.45,1,0.98,0.27,0.36,5.35,4.39,2,1.5,1,2,2,0
15,APHA 001,wet,WP4B1001-4,,worker,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",1.35,2.56,0.6,0.75,0.93,0.25,0.34,4.97,4.05,2,1.5,1,2,2,0
17,BOTH 001,dry,PKEE125,2,worker,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",0.48,0.5,0.06,0.26,0.36,0.06,0.08,0.26,0.3,0,1,1,2,0,0
18,BOTH 001,dry,PKEE125,1,worker,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",0.42,0.49,0.08,0.2,0.33,0.06,0.08,0.25,0.33,0,1,1,2,0,0
19,BOTH 001,dry,PKEE125,3,worker,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",0.48,0.5,0.1,0.23,0.36,0.06,0.08,0.32,0.37,0,1,1,2,0,0
26,CAMP 001,dry,HP0009,1,major,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",1.2,1.23,0.27,0.47,0.9,0.26,0.35,1.62,1.67,0,1.5,2,2,0,0
27,CAMP 001,dry,HP0009,2,major,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",1.3,1.42,0.57,0.52,1,0.2,0.27,1.02,1,0,1.5,2,2,0,0
20,CAMP 001,dry,HP0064,1,major,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",1.25,1.42,0.54,0.46,1,0.2,0.26,1.14,1.14,0,1.5,2,2,0,0
21,CAMP 001,dry,HP0064,3,major,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",1.33,1.45,0.45,0.38,1.02,0.19,0.26,1,1.07,0,1.5,2,2,0,0
22,CAMP 001,dry,HP0064,2,major,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",1.45,1.48,0.6,0.6,1.07,0.26,0.35,1.53,1.58,0,1.5,2,2,0,0
30,CAMP 001,dry,HP0009,3,minor,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",0.85,0.81,0.29,0.37,0.61,0.18,0.24,1.07,1.01,0,1.5,2,2,0,0
23,CAMP 001,dry,HP0064,4,minor,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",0.81,0.8,0.24,0.35,0.6,0.18,0.24,1.01,0.96,0,1.5,2,2,0,0
24,CAMP 001,dry,HP0113,4,minor,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",0.86,0.86,0.26,0.36,0.62,0.18,0.25,1.1,1.07,0,1.5,2,2,0,0
25,CAMP 001,dry,PKEE023,3,minor,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",0.85,0.94,0.29,0.37,0.61,0.18,0.23,1.04,1.07,0,1.5,2,2,0,0
28,CAMP 001,dry,PKEE023,2,minor,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",0.87,0.86,0.27,0.37,0.63,0.18,0.24,1.11,1.1,0,1.5,2,2,0,0
29,CAMP 001,dry,PKEE023,1,minor,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",0.83,0.88,0.27,0.36,0.63,0.18,0.24,1.07,1.05,0,1.5,2,2,0,0
31,CAMP 003,dry,HP0208,3,major,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",1.8,2.13,0.76,0.73,1.37,0.26,0.35,1.5,1.58,0,1.5,2,2,0,0
35,CAMP 003,dry,HP0623,,major,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",1.5,1.69,0.48,0.55,1.18,0.24,0.33,1.17,1.17,0,1.5,2,2,0,0
36,CAMP 003,dry,HP0144,1,minor,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",0.99,0.85,0.32,0.43,0.75,0.19,0.24,1.01,1.02,0,1.5,2,2,0,0
32,CAMP 003,dry,HP0208,4,minor,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",1.28,1.43,0.39,0.54,0.93,0.24,0.3,1.42,1.47,0,1.5,2,2,1,0
33,CAMP 003,dry,HP0623,,minor,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",1.08,1.13,0.27,0.45,0.83,0.19,0.25,0.92,0.92,0,1.5,2,2,0,0
34,CAMP 003,dry,HP0623,,minor,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",1.12,1.17,0.26,0.42,0.86,0.2,0.26,0.95,1.05,0,1.5,2,2,0,0
37,CAMP 003,dry,PKEE0012,2,minor,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",1.27,1.4,0.38,0.48,0.93,0.23,0.31,1.38,1.45,0,1.5,2,2,0,0
38,CAMP 003,dry,PKEE0012,1,minor,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",1.29,1.48,0.39,0.49,0.95,0.24,0.29,1.42,1.07,0,1.5,2,2,0,0
40,CAMP 004,dry,HP0030,3,major,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",1.11,1.25,0.51,0.48,0.85,0.21,0.32,0.79,0.83,0,1.5,2,2,0,0
41,CAMP 004,dry,HP0101,3,major,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",1.14,1.25,0.48,0.48,0.89,0.21,0.3,0.77,0.89,0,1.5,2,2,0,0
39,CAMP 004,dry,PKEE047,1,major,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",1.1,1.24,0.48,0.48,0.87,0.21,0.29,0.83,0.89,0,1.5,2,2,0,0
76,CAMP 004,dry,HP0019,1,minor,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",0.86,0.99,0.36,0.37,0.07,0.19,0.26,0.76,0.88,1,1.5,2,2,0,0
42,CAMP 004,dry,HP0030,4,minor,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",0.75,0.81,0.2,0.3,0.49,0.19,0.24,0.8,0.8,1,1.5,2,2,1,0
43,CAMP 004,dry,HP0101,4,minor,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",0.71,0.69,0.2,0.29,0.5,0.18,0.21,0.77,0.76,1,1.5,2,2,1,0
45,CAMP 004,dry,PKEE038,1,minor,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",0.76,0.79,0.21,0.31,0.54,0.18,0.23,0.93,0.89,1,1.5,2,2,1,0
44,CAMP 004,dry,PKEE047,2,minor,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",0.67,0.71,0.18,0.27,0.46,0.18,0.23,0.83,0.83,1,1.5,2,2,1,0
50,CAMP 005,dry,HP0017,1,major,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",0.92,1.06,0.27,0.39,0.76,0.2,0.27,0.67,0.69,0,1.5,2,2,0,0
52,CAMP 005,dry,HP0017,2,major,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",1.02,1.23,0.37,0.43,0.81,0.23,0.3,0.82,0.81,0,1.5,2,2,0,0
51,CAMP 005,dry,HP0021,2,major,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",0.94,1.12,0.44,0.42,0.73,0.18,0.25,0.71,0.77,0,1.5,2,2,0,0
53,CAMP 005,dry,HP0652,4,major,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",1.05,1.24,0.37,0.48,0.83,0.19,0.27,0.71,0.79,0,1.5,2,2,0,0
54,CAMP 005,dry,HP0652,1,major,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",1.17,1.38,0.42,0.55,0.9,0.26,0.33,1.11,1.1,0,1.5,2,2,0,0
46,CAMP 005,dry,HP0004,1,minor,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",0.69,0.75,0.19,0.29,0.5,0.17,0.23,0.65,0.71,0,1.5,2,2,0,0
47,CAMP 005,dry,HP0017 ,4,minor,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",0.74,1.33,0.15,0.29,0.54,0.15,0.23,0.71,0.69,0,1.5,2,2,0,0
48,CAMP 005,dry,HP0017 ,3,minor,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",0.7,0.81,0.19,0.3,0.51,0.15,0.24,0.7,0.74,0,1.5,2,2,0,0
49,CAMP 005,dry,HP0021,1,minor,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",0.77,0.88,0.24,0.32,0.56,0.18,0.27,0.77,0.75,0,1.5,2,2,0,0
55,CAMP 006,dry,HP0006,3,major,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",0.99,1.11,0.4,0.44,0.83,0.19,0.25,0.71,0.73,0,1.5,2,2,0,0
56,CAMP 006,dry,HP0006,2,major,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",0.98,1.15,0.35,0.44,0.81,0.19,0.25,0.73,0.77,0,1.5,2,2,0,0
57,CAMP 006,dry,HP0006,5,minor,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",0.67,0.76,0.2,0.29,0.49,0.15,0.21,0.65,0.65,0,1.5,2,2,0,0
58,CAMP 006,dry,HP0006,4,minor,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",0.68,0.76,0.21,0.29,0.5,0.15,0.21,0.69,0.71,0,1.5,2,2,0,0
60,CAMP 007,dry,HP0058,2,major,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",1.43,1.47,0.43,0.62,1.08,0.2,0.29,1.21,1.18,0,1.5,2,2,0,0
62,CAMP 007,dry,HP0058,1,major,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",1.43,1.52,0.31,0.63,1.13,0.19,0.27,1.22,1.13,0,1.5,2,2,0,0
61,CAMP 007,dry,HP0059,1,major,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",1.42,1.5,0.33,0.63,1.1,0.2,0.27,1.25,1.29,0,1.5,2,2,0,0
65,CAMP 007,dry,HP0008,1,minor,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",0.83,0.82,0.24,0.36,0.65,0.15,0.2,0.77,0.81,0,1,2,2,0,0
63,CAMP 007,dry,HP0058,4,minor,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",0.82,0.77,0.2,0.33,0.63,0.15,0.2,0.75,0.76,0,1,2,2,0,0
64,CAMP 007,dry,HP0058,3,minor,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",0.83,0.77,0.2,0.36,0.62,0.15,0.2,0.79,0.77,0,1,2,2,0,0
59,CAMP 007,dry,HP0059,3,minor,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",0.82,0.77,0.19,0.36,0.62,0.15,0.18,0.73,0.77,0,1,2,2,0,0
72,CAMP 008,dry,HP0014,2,worker,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",0.87,0.93,0.31,0.32,0.72,0.17,0.23,0.67,0.73,0,1.5,3,2,0,0
74,CAMP 008,dry,HP0014,1,worker,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",0.86,0.89,0.33,0.33,0.71,0.18,0.24,0.67,0.76,0,1.5,3,2,0,0
66,CAMP 008,dry,HP0016,2,worker,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",1.18,1.25,0.55,0.37,0.58,0.21,0.08,0.71,0.33,0,1.5,3,2,0,0
67,CAMP 008,dry,HP0016,3,worker,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",1.17,1.25,0.58,0.38,0.58,0.21,0.08,0.71,0.31,0,1.5,3,2,0,0
71,CAMP 008,dry,HP0016,4,worker,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",0.85,0.9,0.31,0.3,0.51,0.17,0.23,0.67,0.73,0,1.5,3,2,0,0
75,CAMP 008,dry,HP0048,1,worker,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",1.07,1.13,0.47,0.42,0.87,0.19,0.26,0.76,0.86,0,1.5,3,2,0,0
68,CAMP 008,dry,HP0087,1,worker,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",1.02,1.1,0.42,0.26,0.43,0.2,0.08,0.81,0.33,0,1.5,3,2,0,0
69,CAMP 008,dry,HP0087,2,worker,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",0.99,1.08,0.42,0.26,0.4,0.19,0.08,0.77,0.32,0,1.5,3,2,0,0
70,CAMP 008,dry,HP0087,3,worker,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",0.95,1.02,0.29,0.51,1.02,0.2,0.13,0.75,0.57,0,1.5,3,2,0,0
73,CAMP 008,dry,HP0152,2,worker,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",0.89,0.95,0.37,0.33,0.75,0.18,0.25,0.69,0.79,0,1.5,3,2,0,0
81,CAMP 010,dry,HP0023,2,major,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",1.48,1.73,0.54,0.6,1.18,0.26,0.33,1.1,1.18,0,1.5,2,2,0,0
80,CAMP 010,dry,HP0031,2,major,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",1.43,1.67,0.5,0.65,1.17,0.24,0.31,1.13,1.18,0,1.5,2,2,0,0
82,CAMP 010,dry,HP0023,4,minor,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",0.74,0.93,0.25,0.36,0.52,0.19,0.26,1.01,1.07,0,1.5,2,2,0,0
83,CAMP 010,dry,HP0023,3,minor,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",,,0.27,0.24,,0.19,0.26,1.11,1.07,0,1.5,2,2,0,0
77,CAMP 010,dry,HP0031,3,minor,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",0.75,0.86,0.29,0.33,0.56,0.2,0.26,1.04,1.06,0,1.5,2,2,0,0
78,CAMP 010,dry,HP0097,2,minor,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",0.99,1.22,0.4,0.46,0.74,0.25,0.31,1.15,1.15,0,1.5,2,2,0,0
79,CAMP 010,dry,HP0097,3,minor,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",0.85,0.99,0.32,0.4,0.6,0.24,0.32,1.2,1.12,0,1.5,2,2,0,0
85,CAMP 011,dry,HP0032,2,major,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",1.28,1.31,0.38,0.48,0.97,0.24,0.33,0.93,0.94,0,1.5,2,2,0,0
86,CAMP 011,dry,HP0032,1,major,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",1.25,1.33,0.36,0.42,0.93,0.24,0.31,0.87,,0,1.5,2,2,0,0
84,CAMP 011,dry,HP0193,2,major,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",1.2,1.3,0.39,0.46,0.89,0.24,0.32,0.89,0.93,0,1.5,2,2,0,0
87,CAMP 011,dry,HP0032,5,minor,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",0.75,0.82,0.2,0.29,0.51,0.19,0.25,0.8,0.79,0,1.5,2,2,0,0
91,CAMP 011,dry,HP0069,1,minor,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",0.73,0.89,0.27,0.35,0.52,0.2,0.25,1.08,1.1,0,1.5,2,2,0,0
88,CAMP 011,dry,HP0193,4,minor,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",0.77,0.79,0.2,0.29,0.51,0.2,0.26,0.82,0.82,0,1.5,2,2,0,0
89,CAMP 011,dry,HP0193,3,minor,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",0.76,0.83,0.19,0.29,0.5,0.2,0.26,0.81,0.81,0,1.5,2,2,0,0
90,CAMP 011,dry,HP0195,3,minor,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",0.8,0.85,0.2,0.32,0.51,0.13,0.26,0.82,0.83,0,1.5,2,2,0,0
93,CAMP 012,dry,HP0035,1,major,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",1.82,2.08,0.55,0.82,1.2,0.33,0.44,1.86,1.88,0,1.5,2,2,0,0
94,CAMP 012,dry,HP0035,2,major,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",2.26,2.34,0.7,0.89,1.47,0.39,0.5,1.98,2.16,0,1.5,2,2,0,0
95,CAMP 012,dry,HP0035,3,minor,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",1.04,1.38,0.42,0.55,0.69,0.3,0.35,1.77,1.75,0,1,2,2,0,0
96,CAMP 012,dry,HP0035,4,minor,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",1.1,1.44,0.42,0.57,0.73,0.3,0.36,1.75,1.88,0,1,2,2,0,0
92,CAMP 012,dry,PKEE142,4,minor,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",1.17,1.46,0.45,0.62,0.73,0.32,0.39,1.83,1.96,0,1,2,2,0,0
97,CAMP 012,dry,PKEE142,3,minor,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",1.18,1.54,0.48,0.62,0.8,0.3,0.42,2,1.96,0,1,2,2,0,0
100,CAMP 013,dry,HP0041,1,major,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",1.67,1.78,0.56,0.75,1.33,0.32,0.42,1.84,1.82,0,1.5,2,2,0,0
101,CAMP 013,dry,HP0041,2,major,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",1.67,1.8,0.6,0.77,1.29,0.31,0.4,1.8,1.78,0,1.5,2,2,0,0
98,CAMP 013,dry,HP0074,2,major,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",1.92,2.11,0.65,0.83,1.53,0.36,0.48,1.98,2.04,0,1.5,2,2,0,0
99,CAMP 013,dry,PKEE121,2,major,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",1.52,1.63,0.55,0.63,1.17,0.29,0.37,1.69,1.69,0,1.5,2,2,0,0
103,CAMP 013,dry,HP0041,4,minor,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",1.23,1.35,0.4,0.52,0.95,0.24,0.36,1.52,1.58,0,1.5,2,2,0,0
104,CAMP 013,dry,HP0041,3,minor,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",1.5,1.52,0.49,0.69,1.11,0.27,0.36,1.65,1.6,0,1.5,2,2,0,0
105,CAMP 013,dry,HP0074,3,minor,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",1.28,1.33,0.44,0.57,0.96,0.31,0.31,1.17,1.88,0,1.5,2,2,0,0
102,CAMP 013,dry,PKEE121,3,minor,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",1,1.15,0.37,0.43,0.77,0.2,0.25,1.35,1.47,0,1.5,2,2,0,0
106,CAMP 014,dry,HP0084,1,major,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",0.88,1.19,0.39,0.3,0.77,0.18,0.24,0.65,0.69,0,1.5,2,2,0,0
107,CAMP 014,dry,HP0084,2,major,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",0.89,1.23,0.43,0.33,0.79,0.18,0.25,0.63,0.71,0,1.5,2,2,0,0
108,CAMP 014,dry,HP0084,3,minor,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",0.69,0.94,0.33,0.36,,0.17,0.2,0.65,,0,1.5,2,2,0,0
109,CAMP 014,dry,HP0084,4,minor,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",0.86,0.98,0.33,0.31,0.69,0.18,0.24,0.63,0.76,0,1.5,2,2,0,0
110,CAMP 016,dry,HP0094,2,major,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",3.67,4.08,1.11,1.78,2,0.52,0.71,4.89,5.11,0,1.5,2,2,0,0
113,CAMP 016,dry,HP0088,1,minor,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",1.67,2.27,0.81,1.07,0.58,0.48,0.6,4.11,4.53,0,1.5,2,2,0,0
114,CAMP 016,dry,HP0094,3,minor,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",1.67,2.4,0.79,1.06,1.01,0.48,0.57,3.95,4.32,0,1.5,2,2,0,0
111,CAMP 016,dry,HP0146,3,minor,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",1.65,2.53,0.77,0.94,0.99,0.48,0.54,3.79,4.27,0,1.5,2,2,0,0
112,CAMP 016,dry,HP0146,2,minor,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",2.06,3,0.83,1.12,1.15,0.48,0.6,3.83,4.43,0,1.5,2,2,0,0
